DocNo,DDate,CustID,Curncy,Creater,OrdAmt,CreateDate
86735,9/28/09,COU,USD,MAY,3960,9/28/09
70344,9/25/09,BIGCOMPRA,USD,BONNIE,92680,9/25/09
86733,9/25/09,ENJAY,USD,VITA,7891,9/25/09
98139,9/25/09,KLEA,USD,SHERRY,1868.16,9/25/09
70343,9/24/09,OCEANEYE,USD,BONNIE,3600,9/24/09
86732,9/24/09,CLUTE,USD,VITA,13560,9/24/09
ROB-090924,9/24/09,ROB,USD,VITA,4850,9/24/09
86730A,9/23/09,VITO,USD,VITA,14210.4,9/22/09
86731,9/23/09,D&G,USD,VITA,2855,9/23/09
98136,9/23/09,PASS,USD,SHERRY,2632.93,9/23/09
98137,9/23/09,PASS,USD,SHERRY,7311,9/23/09
98138,9/23/09,PASS,USD,SHERRY,34248.2,9/23/09
86728,9/22/09,ups,USD,VITA,7023,9/22/09
86729,9/22/09,DELSOL,USD,VITA,1039.68,9/22/09
86730,9/22/09,VITO,USD,VITA,20747.94,9/22/09
98135,9/22/09,SIER,USD,SHERRY,7752,9/22/09
86727,9/21/09,DECTRA,USD,WEN,3815.33,9/21/09
86727A,9/21/09,DECTRA,USD,WEN,5005.17,9/21/09
86727B,9/21/09,DECTRA,USD,WEN,194.4,9/21/09
98134,9/21/09,GATEOPTICAL,USD,SHERRY,4860,9/21/09
98133,9/18/09,SHAD,USD,SHERRY,7159.2,9/18/09
70342,9/17/09,EXCELLENT,USD,BONNIE,1229.76,9/17/09
70341,9/16/09,PT,USD,BONNIE,12685,9/16/09
86725,9/16/09,NEBO,USD,VITA,18924,9/16/09
86726,9/16/09,NEBO,USD,VITA,3468,9/16/09
98130,9/15/09,ROC,USD,SHERRY,2337,9/15/09
98131,9/15/09,IRID,USD,SHERRY,3413,9/15/09
98132,9/15/09,MAJOR,USD,SHERRY,12276,9/15/09
98129,9/14/09,VICSA-AR,USD,SHERRY,26056.8,9/14/09
70340,9/11/09,CONG ,USD,BONNIE,13659,9/11/09
98128,9/11/09,PASS,USD,SHERRY,3810,9/11/09
70339,9/10/09,PSE,USD,BONNIE,5448,9/10/09
70337,9/9/09,PT,USD,BONNIE,7289,9/9/09
70338,9/9/09,ASSENDAN CO,USD,BONNIE,8395.91,9/9/09
98127,9/9/09,TOMAS,USD,SHERRY,2166,9/9/09
86723,9/8/09,ROB,USD,VITA,58700.5,9/8/09
86724,9/8/09,BINTEC,USD,VITA,2016,9/8/09
98126,9/7/09,LIBE,USD,SHERRY,48856.32,9/7/09
70336,9/4/09,RED ROCK,USD,BONNIE,1210,9/4/09
98125,9/4/09,ANDES,USD,SHERRY,12148.5,9/4/09
70335,9/3/09,DEL,USD,BONNIE,1686,9/3/09
86721,9/3/09,CLUTE,USD,VITA,7793,9/3/09
86722,9/3/09,CAREHEALTY,USD,VITA,3268.8,9/3/09
86722A,9/3/09,CAREHEALTY,USD,VITA,5508,9/3/09
70334,9/2/09,SPECTRONICS,USD,BONNIE,3500,9/2/09
98124,9/2/09,NOIR,USD,SHERRY,4360,9/2/09
86720,9/1/09,PELI,USD,VITA,4560,9/1/09
86717,8/31/09,R&E,USD,VITA,31428.25,8/31/09
98123,8/31/09,SIER,USD,SHERRY,991.6,8/31/09
98122,8/28/09,TOPG,USD,SHERRY,436,8/28/09
86719,8/27/09,KONG,USD,VITA,1770,8/27/09
70333,8/26/09,MOOR OPTIK,USD,BONNIE,535,8/26/09
86718,8/26/09,FAIRY,USD,VITA,4614,8/26/09
98121,8/26/09,IRID,USD,SHERRY,1528,8/26/09
70332,8/25/09,EXCELLENT,USD,BONNIE,4544.28,8/25/09
86716,8/25/09,PELI,USD,VITA,17062.2,8/25/09
98120,8/25/09,MAJOR,USD,SHERRY,19965,8/25/09
70331,8/24/09,REXRAM,USD,BONNIE,3928.5,8/24/09
70330,8/20/09,SAFETYWARE,USD,BONNIE,3454,8/20/09
86704A,8/20/09,ANDERCO,USD,VITA,7800,8/20/09
98117,8/20/09,TOPG,USD,SHERRY,369,8/20/09
98118,8/20/09,COLV1,USD,SHERRY,54571.32,8/20/09
98119,8/20/09,UVWR,USD,SHERRY,8613,8/20/09
70329,8/19/09,HELLY,USD,BONNIE,768,8/19/09
86698a,8/19/09,PELI,USD,VITA,337.5,8/19/09
86715,8/19/09,UNIQ,USD,VITA,10180,8/19/09
98116,8/19/09,KROS,USD,SHERRY,42.5,8/19/09
70328,8/18/09,VER,USD,BONNIE,4524,8/18/09
86714,8/18/09,CLUTE,USD,VITA,3357,8/18/09
98114,8/17/09,THUR,USD,SHERRY,4311.96,8/17/09
98115,8/17/09,SIER,USD,SHERRY,2907,8/17/09
70327,8/14/09,SPECTRONICS,USD,BONNIE,800,8/14/09
86713,8/14/09,BARZ,USD,VITA,5199,8/14/09
70326,8/13/09,HORIZONE,USD,BONNIE,7251.1,8/13/09
86689A,8/13/09,SEKYE,USD,VITA,200,8/13/09
86711,8/13/09,KONG,USD,VITA,1653.6,8/13/09
86712,8/13/09,D&G,USD,VITA,2242,8/13/09
98111,8/11/09,LIBE,USD,SHERRY,57477.6,8/11/09
98112,8/11/09,ROC,USD,SHERRY,1327.2,8/11/09
98113,8/11/09,IRID,USD,SHERRY,1455.2,8/11/09
98110,8/10/09,MOTIV,USD,SHERRY,1093.4,8/10/09
70325,8/6/09,PSE,USD,BONNIE,1122,8/6/09
86709,8/6/09,DECTRA,USD,VITA,3982.32,8/6/09
86710,8/6/09,BINTEC,USD,VITA,12852,8/6/09
86708,8/5/09,SYS,USD,VITA,18409.56,8/5/09
9632,8/5/09,CYCLING,NTD,MAY,1800,8/5/09
98109,8/5/09,IRID,USD,SHERRY,6398.4,8/5/09
86707,8/4/09,D&G,USD,VITA,1125,8/4/09
98108,8/4/09,KLEA,USD,SHERRY,379.68,8/4/09
86705,8/3/09,CELICA,USD,VITA,5104.2,8/3/09
86706,8/3/09,CLUTE,USD,VITA,5924,8/3/09
86703,7/31/09,FML,USD,VITA,34200,7/31/09
86704,7/31/09,ANDERCO,USD,VITA,17925,7/31/09
98105,7/31/09,ARTH,USD,SHERRY,4881,7/31/09
98106,7/31/09,SIER,USD,SHERRY,3607.88,7/31/09
98107,7/31/09,IRID,USD,SHERRY,19000.1,7/31/09
86701,7/30/09,PELI,USD,VITA,180,7/30/09
86702,7/30/09,SKOPEO,USD,VITA,1250,7/30/09
86700,7/29/09,LOGA,USD,SHERRY,6305,7/29/09
98104,7/29/09,IRID,USD,SHERRY,78,7/29/09
98102,7/28/09,DUBR,USD,SHERRY,2484,7/28/09
98103,7/28/09,SENG,USD,SHERRY,945,7/28/09
86699,7/27/09,KONG,USD,VITA,10079.04,7/27/09
86692,7/24/09,R&E,USD,VITA,14730,7/24/09
86698,7/24/09,PELI,USD,VITA,342,7/24/09
70253-1,7/23/09,OCEANEYE,USD,BONNIE,455.25,7/23/09
70299,7/23/09,NEVA,USD,BONNIE,192266.08,7/23/09
70324,7/23/09,FALCON,USD,SHERRY,1100,7/23/09
98100,7/23/09,NOIR,USD,SHERRY,2850,7/23/09
98101,7/23/09,LIBE,USD,SHERRY,2721.6,7/23/09
86696,7/22/09,JAMES,USD,VITA,2579.5,7/20/09
86697,7/21/09,BALZER,USD,VITA,10555.8,7/21/09
98098,7/21/09,URSU,USD,SHERRY,1884,7/21/09
98099,7/21/09,MAILSHOP,USD,SHERRY,8117.5,7/21/09
86694,7/17/09,PELI,USD,VITA,6945,7/17/09
86695,7/17/09,ups,USD,VITA,6609,7/17/09
70323-1,7/16/09,CONG ,USD,BONNIE,6432,7/16/09
86691,7/16/09,PELI,USD,VITA,18489,7/16/09
86689,7/15/09,SEKYE,USD,VITA,20126.6,7/15/09
86690,7/15/09,HAVERSTOCK,USD,VITA,3345,7/15/09
86687,7/14/09,STOXDAL,USD,VITA,1624,7/14/09
86688,7/14/09,D&G,USD,VITA,2180,7/14/09
98096,7/14/09,SENG,USD,SHERRY,945,7/14/09
98097,7/14/09,GATEOPTICAL,USD,SHERRY,3727.2,7/14/09
86676a,7/10/09,KAZ,USD,VITA,1575,7/10/09
70323,7/9/09,CONG ,USD,BONNIE,6436.5,7/9/09
86686,7/9/09,COU,USD,VITA,2676,7/9/09
98094,7/9/09,IOS,USD,SHERRY,7164,7/9/09
98095,7/9/09,KROS,USD,SHERRY,13704,7/9/09
86680,7/8/09,KONG,USD,VITA,2100,7/8/09
86681,7/8/09,NEBO,USD,VITA,19920,7/8/09
86682,7/8/09,NEBO,USD,VITA,19920,7/8/09
86684,7/8/09,CAREHEALTY,USD,VITA,1534.8,7/8/09
86685,7/8/09,CAREHEALTY,USD,VITA,1056,7/8/09
86693,7/8/09,ICIS,USD,VITA,24556.5,7/8/09
98093,7/8/09,MCCOR,USD,SHERRY,9240,7/8/09
86679,7/7/09,LOCA,USD,VITA,10253.1,7/7/09
9631,7/7/09,CYCLING,NTD,MAY,78168,7/3/09
98091,7/7/09,TRIS,USD,SHERRY,2472,7/7/09
98092,7/7/09,TRIS,USD,SHERRY,5352,7/7/09
98090,7/6/09,TRIS,USD,SHERRY,13230.5,7/6/09
86678,7/3/09,VITO,USD,VITA,4520.88,7/3/09
98089,7/3/09,PROS,USD,SHERRY,18453,7/3/09
70322,7/2/09,PT,USD,BONNIE,3270,7/2/09
86664,7/2/09,MAPE,USD,VITA,6810,6/9/09
86677,7/2/09,LOGA,USD,VITA,462,7/2/09
98087,7/2/09,3F,USD,SHERRY,6480,7/2/09
70321,7/1/09,PSE,USD,BONNIE,4207,7/1/09
86676,7/1/09,KAZ,USD,VITA,6180,7/1/09
86675,6/30/09,ALLS,USD,VITA,5142,6/30/09
98088,6/30/09,GLOBAL,USD,SHERRY,31100.28,6/30/09
86674,6/29/09,ROB,USD,VITA,39792.2,6/29/09
86673,6/26/09,KONG,USD,VITA,3052.8,6/26/09
9630,6/26/09,CYCLING,NTD,MAY,34000,6/26/09
70319,6/25/09,HSD,USD,BONNIE,9425,6/25/09
70320,6/25/09,ARSEG,USD,BONNIE,3114,6/25/09
86671,6/25/09,TRAVERS,USD,VITA,1627.9,6/25/09
86672,6/25/09,TRAVERS,USD,VITA,859.32,6/25/09
70318,6/24/09,SIGMA,USD,BONNIE,11136,6/24/09
86670,6/24/09,PALM,USD,VITA,2580,6/24/09
98086,6/24/09,LIBE,USD,SHERRY,25676.64,6/24/09
70317,6/23/09,DIAGO,USD,BONNIE,1672.5,6/23/09
86668,6/22/09,NEW,USD,VITA,1104,6/22/09
86669,6/22/09,S.C.,USD,VITA,7344,6/22/09
98085,6/22/09,IRID,USD,SHERRY,368,6/22/09
86650A,6/19/09,DECTRA,USD,VITA,648,6/19/09
86666,6/19/09,ZOOM-1,USD,VITA,2797.2,6/19/09
98084,6/19/09,DEGI,USD,SHERRY,6636,6/19/09
98083,6/17/09,OPTIQUIPE,USD,VITA,3728,6/17/09
86667,6/16/09,D&G,USD,VITA,180,6/16/09
98082,6/16/09,VICSA,USD,SHERRY,6600,6/16/09
70314,6/15/09,BAN,USD,BONNIE,3963.2,6/15/09
70315,6/15/09,PETROLEUM,USD,BONNIE,3088.2,6/15/09
70316,6/15/09,IL SUK,USD,BONNIE,2213,6/15/09
86665,6/15/09,ZOOM-1,USD,VITA,1398.6,6/15/09
98081,6/15/09,VICSA,USD,SHERRY,4630.24,6/15/09
86658,6/12/09,OPTOS,USD,VITA,2070,6/12/09
98080,6/12/09,OPTICAID,USD,SHERRY,6577.5,6/12/09
70313,6/11/09,OSH,USD,BONNIE,15396,6/11/09
98079,6/11/09,TOPG,USD,SHERRY,4509,6/11/09
70312,6/10/09,QATARI,USD,BONNIE,40240,6/10/09
86663,6/9/09,STEREO,USD,VITA,14160,6/9/09
98078,6/9/09,URSU,USD,SHERRY,4074,6/9/09
86632-1,6/8/09,LOCA,USD,VITA,148.8,6/8/09
98076,6/8/09,IOS,USD,SHERRY,1404,6/8/09
98077,6/8/09,MOTIV,USD,SHERRY,747.2,6/8/09
86661,6/6/09,VAC,USD,VITA,6262.5,6/6/09
86662,6/6/09,CLUTE,USD,VITA,4008,6/6/09
70311,6/5/09,PROT,USD,BONNIE,1595,6/5/09
98075,6/5/09,SIER,USD,SHERRY,2656.6,6/5/09
86659,6/4/09,OZCO,USD,VITA,5040,6/4/09
86660,6/4/09,KONG,USD,VITA,1770,6/4/09
70310,6/3/09,FALCON,USD,BONNIE,26220,6/3/09
86657,6/3/09,PELI,USD,VITA,15958.8,6/3/09
98074,6/2/09,KROS,USD,SHERRY,3924,6/2/09
86656,6/1/09,CAREHEALTY,USD,BONNIE,6937.5,6/1/09
86656A,6/1/09,CAREHEALTY,USD,BONNIE,457.8,6/1/09
98071,6/1/09,NOIR,USD,SHERRY,3660,6/1/09
98072,6/1/09,SENG,USD,SHERRY,799.8,6/1/09
70309,5/27/09,GUARDSMAN,USD,BONNIE,32640,5/27/09
98069,5/27/09,LIBE,USD,SHERRY,26277.12,5/27/09
98070,5/27/09,PPL,USD,SHERRY,4905,5/27/09
70308-1,5/26/09,CONG ,USD,BONNIE,5472,5/26/09
86651,5/26/09,TOTS,USD,VITA,38048.6,5/26/09
98068,5/26/09,THUR,USD,SHERRY,2767.5,5/26/09
70308,5/25/09,CONG ,USD,BONNIE,5439,5/22/09
86652,5/25/09,DG,USD,VITA,2529.6,5/25/09
86653,5/25/09,BALZER,USD,VITA,3882,5/25/09
86654,5/25/09,LOGA,USD,VITA,10689.6,5/25/09
86655,5/25/09,MEHR,USD,VITA,13650,5/25/09
98067,5/25/09,HARG,USD,SHERRY,14196.64,5/25/09
70307,5/21/09,HELLY,USD,BONNIE,2136,5/21/09
98066,5/21/09,KLEA,USD,SHERRY,1188,5/21/09
70306,5/20/09,SINHAN,USD,BONNIE,6210,5/20/09
86650,5/20/09,DECTRA,USD,VITA,7420.09,5/20/09
98065,5/20/09,GROB,USD,SHERRY,10255,5/20/09
86535a,5/19/09,T&M,USD,VITA,420,5/19/09
86645,5/19/09,KONG,USD,VITA,13148.62,5/18/09
86647,5/19/09,FML,USD,VITA,18000,5/19/09
86648,5/19/09,OTELO,USD,VITA,3390.28,5/19/09
86649,5/19/09,DECTRA,USD,VITA,3775.2,5/19/09
70097,5/18/09,OPTISUR,USD,BONNIE,1329.36,5/18/09
86646,5/18/09,DECTRA,USD,VITA,3648,5/18/09
98063,5/18/09,DUNE,USD,SHERRY,4750,5/18/09
98064,5/18/09,ROC,USD,SHERRY,7206,5/18/09
86643,5/15/09,ARIO,USD,VITA,8190.96,5/15/09
86644,5/15/09,ZOOM-1,USD,VITA,1398.6,5/15/09
98060,5/15/09,SENG,USD,SHERRY,1239,5/15/09
98061,5/15/09,MANN,USD,SHERRY,4198.82,5/15/09
98062,5/15/09,UVWR,USD,SHERRY,28508,5/15/09
86642,5/14/09,DG,USD,VITA,5295.2,5/14/09
98059,5/14/09,IRID,USD,SHERRY,595,5/14/09
70305,5/13/09,WELLPATH,NTD,BONNIE,291840,5/13/09
86640,5/13/09,RIDER,USD,VITA,10551,5/13/09
86641,5/13/09,MAGN,USD,VITA,7593.9,5/13/09
98055,5/13/09,ARTH,USD,SHERRY,1044,5/13/09
98056,5/13/09,GATEOPTICAL,USD,SHERRY,4002,5/13/09
98057,5/13/09,ROC,USD,SHERRY,2720,5/13/09
98058,5/13/09,SANT,USD,SHERRY,1811.4,5/13/09
70303,5/12/09,GEVANTA,USD,BONNIE,6044,5/12/09
70304,5/12/09,IMAGEM,USD,BONNIE,1737,5/12/09
86639,5/12/09,CLUTE,USD,VITA,5463,5/12/09
98053,5/12/09,LIBE,USD,SHERRY,27959.04,5/12/09
98054,5/12/09,VICSA,USD,SHERRY,7794,5/12/09
86637,5/11/09,KONG,USD,VITA,1045.2,5/11/09
86638,5/11/09,EVANEY,USD,VITA,8808.5,5/11/09
98051,5/11/09,ROC,USD,SHERRY,3539,5/11/09
98052,5/11/09,VERO,USD,SHERRY,1850,5/11/09
98050,5/8/09,GATEOPTICAL,USD,VITA,2008,5/8/09
86636,5/7/09,PELI,USD,VITA,20489.4,5/7/09
70302,5/6/09,PT,USD,BONNIE,1110,5/6/09
86633,5/6/09,NEBO,USD,VITA,2100,5/6/09
86634,5/6/09,NEBO,USD,VITA,3468,5/6/09
86635,5/6/09,SEKYE,USD,VITA,6546,5/6/09
98049,5/6/09,SIER,USD,SHERRY,2907,5/6/09
86632,5/5/09,LOCA,USD,VITA,441.3,5/5/09
98048,5/5/09,NOIR,USD,SHERRY,540,5/5/09
86630,5/4/09,KONG,USD,VITA,8118,5/4/09
86631,5/4/09,BANGKOK,USD,VITA,6249,5/4/09
86628,5/1/09,VIS,USD,VITA,948,5/1/09
86629,5/1/09,FCE,USD,VITA,1810,5/1/09
86611A,4/30/09,ANDERCO,USD,VITA,35965,4/30/09
98047,4/30/09,PASS,USD,SHERRY,11095.5,4/30/09
70301,4/29/09,EXCELLENT,USD,BONNIE,15519.32,4/28/09
86627,4/29/09,CLUTE,USD,VITA,4143,4/29/09
98044,4/29/09,ANDES,USD,SHERRY,6876,4/29/09
98045,4/29/09,PASS,USD,SHERRY,4298.4,4/29/09
98046,4/29/09,PASS,USD,SHERRY,24465.22,4/29/09
98042,4/27/09,SIER,USD,SHERRY,1956,4/27/09
98043,4/27/09,GATEOPTICAL,USD,SHERRY,5940,4/27/09
70300,4/23/09,BIGCOMPRA,USD,BONNIE,52455,4/23/09
98041,4/23/09,MAJOR,USD,SHERRY,23427,4/23/09
98037,4/22/09,OPTICAID,USD,SHERRY,6637.5,4/22/09
98038,4/22/09,LAMP,USD,SHERRY,3134.4,4/22/09
98039,4/22/09,KLEA,USD,SHERRY,2637,4/22/09
98040,4/22/09,LABO,USD,SHERRY,10621,4/22/09
86598A,4/21/09,PALM,USD,VITA,806.4,4/21/09
86625,4/21/09,E2E,USD,VITA,2188.8,4/21/09
86626,4/21/09,SKOPEO,USD,VITA,1775,4/21/09
98036,4/21/09,TOPG,USD,SHERRY,4157,4/21/09
70297,4/20/09,SEEK,USD,BONNIE,1376,4/17/09
70298,4/20/09,ARSEG,USD,BONNIE,888,4/20/09
98034,4/20/09,ACE,USD,SHERRY,6969.6,4/20/09
98035,4/20/09,THUR,USD,SHERRY,1196.2,4/20/09
86624,4/17/09,ZOOM-1,USD,VITA,692.4,4/17/09
9629,4/16/09,3H,NTD,MAY,11025,4/16/09
70296,4/15/09,SANTORINI,USD,BONNIE,409,4/15/09
86621,4/15/09,NEBO,USD,VITA,15936,4/15/09
86622,4/15/09,NEBO,USD,VITA,15936,4/15/09
86623,4/15/09,RIDER,USD,VITA,4713,4/15/09
86620,4/14/09,PELI,USD,VITA,17481,4/14/09
98032,4/14/09,GATEOPTICAL,USD,SHERRY,5488,4/14/09
98033,4/14/09,JM,USD,SHERRY,7638,4/14/09
86574B,4/13/09,TOTS,USD,VITA,75,4/13/09
86526C,4/10/09,VITO,USD,VITA,1750,4/10/09
98031,4/10/09,IRID,USD,SHERRY,858,4/10/09
70294,4/9/09,SAFETYWARE,USD,BONNIE,1882,4/9/09
70295,4/9/09,PSE,USD,BONNIE,5725,4/9/09
86574,4/9/09,TOTS,USD,VITA,19684,4/9/09
86574A,4/9/09,TOTS,USD,VITA,1390,4/9/09
86619,4/9/09,DECTRA,USD,VITA,4976.36,4/9/09
86617,4/8/09,STOXDAL,USD,VITA,4381.4,4/8/09
86618,4/8/09,KONG,USD,VITA,1862.64,4/8/09
86616,4/7/09,KONG,USD,VITA,2577.6,4/7/09
98030,4/7/09,ACE,USD,SHERRY,13232.16,4/7/09
70293,4/6/09,RED ROCK,USD,BONNIE,850,4/6/09
86554A,4/6/09,DELSOL,USD,VITA,4250.88,4/6/09
98028,4/6/09,TOMAS,USD,SHERRY,3384,4/6/09
98029,4/6/09,IRID,USD,SHERRY,8970,4/6/09
86596A,4/3/09,JAMES,USD,VITA,825,4/3/09
86614,4/3/09,BALZER,USD,VITA,3198,4/3/09
86615,4/3/09,DECTRA,USD,VITA,852,4/3/09
86611,4/2/09,ANDERCO,USD,VITA,35500,4/2/09
86612,4/2/09,SYS,USD,VITA,22648.2,4/2/09
86613,4/2/09,BINTEC,USD,VITA,2262,4/2/09
70292,4/1/09,VALLIANS,USD,BONNIE,6420,4/1/09
86609,4/1/09,KONG,USD,VITA,2628,4/1/09
86610,4/1/09,D&G,USD,VITA,6313,4/1/09
70291,3/31/09,SARMAD,USD,BONNIE,19200,3/31/09
70291-1,3/31/09,SARMAD,USD,BONNIE,23544,3/31/09
DEL-001,3/31/09,DELSOL,USD,VITA,360,3/31/09
70289,3/30/09,WELLPATH,NTD,BONNIE,76800,3/30/09
70290,3/30/09,JGB,USD,BONNIE,30,3/30/09
86576A,3/30/09,DG,USD,VITA,504,3/30/09
86607,3/30/09,STEREO,USD,VITA,9780,3/30/09
86608,3/30/09,OFAR,USD,VITA,9160,3/30/09
86526B,3/27/09,VITO,USD,VITA,9818.9,3/27/09
86605,3/27/09,HILCO,USD,VITA,1425,3/27/09
86606,3/27/09,CAREHEALTY,USD,VITA,10977.6,3/27/09
70288,3/25/09,XTRA,USD,BONNIE,1390,3/25/09
86604,3/25/09,BLAXALL,USD,VITA,1035.57,3/25/09
86603,3/24/09,COU,USD,VITA,2520,3/24/09
98027,3/24/09,ACE,USD,SHERRY,5846.4,3/24/09
86579A,3/23/09,ZOOM-1,USD,VITA,100,3/23/09
86602,3/23/09,KONG,USD,VITA,3414.6,3/23/09
70287,3/20/09,PT,USD,BONNIE,4272,3/20/09
86601,3/20/09,BINTEC,USD,VITA,5144,3/20/09
86598,3/19/09,PALM,USD,VITA,5942,3/19/09
86599,3/19/09,DECTRA,USD,VITA,4293.46,3/19/09
86600,3/19/09,ROB,USD,VITA,12570,3/19/09
86597,3/18/09,SKOPEO,USD,VITA,1653,3/18/09
70286,3/17/09,IL SUK,USD,BONNIE,1286,3/17/09
98019,3/17/09,3F,USD,SHERRY,2673,3/17/09
86594,3/16/09,CLUTE,USD,VITA,9119,3/16/09
86595,3/16/09,DECTRA,USD,VITA,285.12,3/16/09
86595A,3/16/09,DECTRA,USD,VITA,855.36,3/16/09
86596,3/16/09,JAMES,USD,VITA,3043.75,3/16/09
98025,3/16/09,IDEAL,USD,SHERRY,20708,3/16/09
98026,3/16/09,BDO,USD,SHERRY,3404,3/16/09
86526-1,3/13/09,VITO,USD,VITA,5202.99,3/13/09
86593,3/13/09,OPTIKUS,USD,VITA,805,3/13/09
98022,3/13/09,GEMI,USD,SHERRY,870,3/13/09
98023,3/13/09,ROYA,USD,SHERRY,7044,3/13/09
98024,3/13/09,KLEA,USD,SHERRY,1860,3/13/09
98021,3/12/09,TRIS,USD,SHERRY,6642,3/12/09
9628,3/11/09,__,NTD,MAY,15750,3/11/09
98020,3/11/09,EYEW,USD,MAY,580,3/11/09
70285,3/9/09,PT,USD,BONNIE,1090,3/9/09
86591,3/4/09,DECTRA,USD,BONNIE,2940,3/4/09
86592,3/4/09,CAREHEALTY,USD,MAY,4276.92,3/4/09
86592A,3/4/09,CAREHEALTY,USD,MAY,12076.8,3/4/09
86590,3/3/09,LOGA,USD,MAY,11072.01,3/3/09
86589,3/2/09,ups,USD,VITA,9081,3/2/09
98018,3/2/09,VICSA,USD,SHERRY,1999.2,3/2/09
70284,2/27/09,VER,USD,BONNIE,4471.8,2/27/09
86588,2/27/09,D&G,USD,VITA,4161,2/27/09
86587,2/26/09,BINTEC,USD,VITA,3711,2/26/09
86586,2/25/09,LOCA,USD,VITA,3257.2,2/25/09
70272-1,2/24/09,CONG ,USD,BONNIE,4074,2/24/09
70281,2/24/09,BAN,USD,BONNIE,4222,2/24/09
70282,2/24/09,FALCON,USD,BONNIE,13902,2/24/09
70283,2/24/09,HORIZONE,USD,BONNIE,94.48,2/24/09
86582A,2/24/09,KONG,USD,VITA,1708.8,2/24/09
98017,2/24/09,KLEA,USD,SHERRY,5912.88,2/24/09
70279,2/23/09,HSD,USD,BONNIE,381,2/23/09
70280,2/23/09,MOORE,USD,BONNIE,15613.5,2/23/09
86585,2/23/09,DECTRA,USD,VITA,3161.04,2/23/09
70278,2/20/09,PT,USD,BONNIE,250,2/20/09
98009,2/20/09,3F,USD,SHERRY,7714,2/20/09
98016,2/20/09,PASS,USD,SHERRY,1048.78,2/20/09
86584,2/19/09,T&M,USD,VITA,6282,2/19/09
98015,2/19/09,EYEW,USD,SHERRY,7580,2/19/09
980218,2/18/09,LAMP,USD,SHERRY,190.45,2/18/09
70277,2/17/09,CARUSO,USD,BONNIE,5086.8,2/17/09
86582,2/17/09,KONG,USD,VITA,9819,2/17/09
98014,2/17/09,LAMP,USD,SHERRY,6494.4,2/17/09
98013,2/16/09,SIER,USD,SHERRY,5385.84,2/16/09
70276,2/12/09,JK SPORTS,USD,BONNIE,2924,2/12/09
86581,2/12/09,TRAVERS,USD,BONNIE,2858.04,2/11/09
70274,2/11/09,FITWELL,USD,BONNIE,15194,2/6/09
98012,2/11/09,ROC,USD,SHERRY,1767,2/11/09
86577,2/10/09,ZOOM-1,USD,VITA,2121,2/9/09
86578,2/10/09,ZOOM-1,USD,VITA,2259,2/10/09
86579,2/10/09,ZOOM-1,USD,VITA,1099.5,2/10/09
86580,2/10/09,ZOOM-1,USD,VITA,1169.5,2/10/09
98010,2/10/09,IRID,USD,SHERRY,22950,2/10/09
98011,2/10/09,ROC,USD,SHERRY,2952,2/10/09
70275,2/9/09,WELLPATH,NTD,BONNIE,76800,2/9/09
86576,2/9/09,DG,USD,VITA,7398,2/9/09
98008,2/9/09,TOPG,USD,SHERRY,3146,2/9/09
98007,2/6/09,OPTICAID,USD,SHERRY,1164,2/6/09
86575,2/5/09,ARIO,USD,VITA,8897.52,2/5/09
70273,2/4/09,PT,USD,BONNIE,7630,2/4/09
98006,2/4/09,MAILSHOP,USD,SHERRY,19624.5,2/4/09
70271,2/3/09,OFTAL,USD,BONNIE,2560,2/3/09
70272,2/3/09,CONG ,USD,BONNIE,4072,2/3/09
86573,2/3/09,CAREHEALTY,USD,VITA,7275,2/3/09
98004,2/3/09,VICSA,USD,SHERRY,10670,2/3/09
98005,2/3/09,MCCOR,USD,SHERRY,15625.52,2/3/09
70270,2/2/09,GUARDSMAN,USD,BONNIE,18690,2/2/09
86545A,2/2/09,WIGG,USD,VITA,2521.52,2/2/09
86568,2/2/09,FAIRY,USD,VITA,2340,2/2/09
86569,2/2/09,NEBO,USD,VITA,2736,2/2/09
86570,2/2/09,DECTRA,USD,VITA,3953.68,2/2/09
86571,2/2/09,CAREHEALTY,USD,VITA,980.6,2/2/09
86571A,2/2/09,CAREHEALTY,USD,VITA,8139.6,2/2/09
86572,2/2/09,HILCO,USD,VITA,520,2/2/09
98003,2/2/09,DEME,USD,SHERRY,1530,2/2/09
86567,1/23/09,TFF,USD,VITA,24300,1/23/09
98002,1/23/09,IRID,USD,SHERRY,10880.4,1/23/09
86565A,1/21/09,BINTEC,USD,VITA,888,1/21/09
86559,1/20/09,GLASSORAMA,USD,VITA,40437.6,1/20/09
86565,1/20/09,BINTEC,USD,VITA,2160,1/20/09
86566,1/20/09,VAC,USD,VITA,5743.2,1/20/09
70269,1/19/09,MOORE,USD,BONNIE,2217.6,1/19/09
86564,1/17/09,COU,USD,VITA,2676,1/17/09
86556D,1/16/09,KONG,USD,VITA,1035.6,1/16/09
86563,1/16/09,KAZ,USD,VITA,1900,1/16/09
98001,1/16/09,MANN,USD,SHERRY,2598.58,1/16/09
86556C,1/15/09,KONG,USD,VITA,1623.6,1/15/09
86560,1/15/09,HAVERSTOCK,USD,VITA,3015,1/15/09
86561,1/15/09,LOGA,USD,VITA,3960,1/15/09
86562,1/15/09,EVANEY,USD,VITA,2287.96,1/15/09
70268,1/14/09,BIRCHWOOD,USD,BONNIE,6000,1/14/09
86556B,1/14/09,KONG,USD,VITA,1578,1/14/09
